indentifier;dataset_title;theme;keywords;issued;modified;frequency;distribution_title;mediaType;accessURL
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2022 (y hasta 1 de marzo 2023);text/csv;https://datos.madrid.es/egob/catalogo/300153-10-zonas-verdes-inventario.csv
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2022 (y hasta 1 de marzo 2023);application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300153-11-zonas-verdes-inventario.xlsx
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2021;text/csv;https://datos.madrid.es/egob/catalogo/300153-8-zonas-verdes-inventario.csv
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2021;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300153-9-zonas-verdes-inventario.xlsx
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2020;text/csv;https://datos.madrid.es/egob/catalogo/300153-6-zonas-verdes-inventario.csv
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2020;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300153-7-zonas-verdes-inventario.xlsx
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2019;text/csv;https://datos.madrid.es/egob/catalogo/300153-4-zonas-verdes-inventario.csv
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2019;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300153-5-zonas-verdes-inventario.xlsx
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2018;text/csv;https://datos.madrid.es/egob/catalogo/300153-2-zonas-verdes-inventario.csv
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2018;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300153-3-zonas-verdes-inventario.xlsx
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2017;text/csv;https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario.csv
https://datos.madrid.es/egob/catalogo/300153-0-zonas-verdes-inventario;Inventario de zonas verdes;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;PARQUES, JARDINES, BIENES, INSTRUCCIÓN 5/2014;2017-08-11T14:12:59.000000;2024-08-19T16:20:51.000000;anual;2017;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300153-1-zonas-verdes-inventario.xlsx
https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales;Inversiones principales: equipamientos, obras e infraestructuras;http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras;Inversiones, principales, obras, construcción, reformas, rehabilitación;2021-10-14T11:29:57.000000;2024-04-28T11:03:21.000000;anual;2024;text/csv;https://datos.madrid.es/egob/catalogo/300533-8-Inversiones-principales.csv
https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales;Inversiones principales: equipamientos, obras e infraestructuras;http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras;Inversiones, principales, obras, construcción, reformas, rehabilitación;2021-10-14T11:29:57.000000;2024-04-28T11:03:21.000000;anual;2024;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300533-9-Inversiones-principales.xlsx
https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales;Inversiones principales: equipamientos, obras e infraestructuras;http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras;Inversiones, principales, obras, construcción, reformas, rehabilitación;2021-10-14T11:29:57.000000;2024-04-28T11:03:21.000000;anual;2023;text/csv;https://datos.madrid.es/egob/catalogo/300533-6-Inversiones-principales.csv
https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales;Inversiones principales: equipamientos, obras e infraestructuras;http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras;Inversiones, principales, obras, construcción, reformas, rehabilitación;2021-10-14T11:29:57.000000;2024-04-28T11:03:21.000000;anual;2023;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300533-7-Inversiones-principales.xlsx
https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales;Inversiones principales: equipamientos, obras e infraestructuras;http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras;Inversiones, principales, obras, construcción, reformas, rehabilitación;2021-10-14T11:29:57.000000;2024-04-28T11:03:21.000000;anual;2022;text/csv;https://datos.madrid.es/egob/catalogo/300533-2-Inversiones-principales.csv
https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales;Inversiones principales: equipamientos, obras e infraestructuras;http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras;Inversiones, principales, obras, construcción, reformas, rehabilitación;2021-10-14T11:29:57.000000;2024-04-28T11:03:21.000000;anual;2022;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300533-3-Inversiones-principales.xlsx
https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales;Inversiones principales: equipamientos, obras e infraestructuras;http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras;Inversiones, principales, obras, construcción, reformas, rehabilitación;2021-10-14T11:29:57.000000;2024-04-28T11:03:21.000000;anual;2021;text/csv;https://datos.madrid.es/egob/catalogo/300533-1-Inversiones-principales.csv
https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales;Inversiones principales: equipamientos, obras e infraestructuras;http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras;Inversiones, principales, obras, construcción, reformas, rehabilitación;2021-10-14T11:29:57.000000;2024-04-28T11:03:21.000000;anual;2021;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales.xlsx
https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales;Inversiones principales: equipamientos, obras e infraestructuras;http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras;Inversiones, principales, obras, construcción, reformas, rehabilitación;2021-10-14T11:29:57.000000;2024-04-28T11:03:21.000000;anual;2020;text/csv;https://datos.madrid.es/egob/catalogo/300533-4-Inversiones-principales.csv
https://datos.madrid.es/egob/catalogo/300533-0-Inversiones-principales;Inversiones principales: equipamientos, obras e infraestructuras;http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras;Inversiones, principales, obras, construcción, reformas, rehabilitación;2021-10-14T11:29:57.000000;2024-04-28T11:03:21.000000;anual;2020;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300533-5-Inversiones-principales.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2024. Entrdas emitidas;text/csv;https://datos.madrid.es/egob/catalogo/300332-24-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2024. Entrdas emitidas;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-25-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2024. Usuarios;text/csv;https://datos.madrid.es/egob/catalogo/300332-26-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2024. Usuarios;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-27-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2023. Entrada emitidas;text/csv;https://datos.madrid.es/egob/catalogo/300332-20-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2023. Entrada emitidas;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-21-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2023. Usuarios;text/csv;https://datos.madrid.es/egob/catalogo/300332-22-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2023. Usuarios;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-23-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2022. Entrada emitidas;text/csv;https://datos.madrid.es/egob/catalogo/300332-16-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2022. Entrada emitidas;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-17-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2022. Usuarios;text/csv;https://datos.madrid.es/egob/catalogo/300332-18-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2022. Usuarios;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-19-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2021. Entrada emitidas;text/csv;https://datos.madrid.es/egob/catalogo/300332-12-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2021. Entrada emitidas;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-13-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2021. Usuarios;text/csv;https://datos.madrid.es/egob/catalogo/300332-14-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2021. Usuarios;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-15-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2020 (Primer Semestre). Entradas emitidas;text/csv;https://datos.madrid.es/egob/catalogo/300332-8-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2020 (Primer Semestre). Entradas emitidas;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-9-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2020 (Primer Semestre). Usuarios;text/csv;https://datos.madrid.es/egob/catalogo/300332-10-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2020 (Primer Semestre). Usuarios;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-11-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2019. Entradas emitidas;text/csv;https://datos.madrid.es/egob/catalogo/300332-4-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2019. Entradas emitidas;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-5-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2019. Usuarios/as;text/csv;https://datos.madrid.es/egob/catalogo/300332-6-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2019. Usuarios/as;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-7-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2018. Entradas emitidas;text/csv;https://datos.madrid.es/egob/catalogo/300332-2-bono-jobo.csv
https://datos.madrid.es/egob/catalogo/300332-0-bono-jobo;JOBO (Joven Bono Cultural). Entradas emitidas y personas usuarias;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;joven,bono,cultura,JOBO;2019-04-15T11:49:38.000000;2024-07-29T10:22:47.000000;;2018. Entradas emitidas;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300332-3-bono-jobo.xlsx
https://datos.madrid.es/egob/catalogo/206688-0-juntas-distrito;Juntas Municipales de Distrito;http://datos.gob.es/kos/sector-publico/sector/sector-publico;juntas, distritos, Juntas municipales, www.madrid.es;2014-11-25T00:00:00.000000;2025-01-02T07:55:03.000000;;;text/csv;https://datos.madrid.es/egob/catalogo/206688-0-juntas-distrito.csv
https://datos.madrid.es/egob/catalogo/206688-0-juntas-distrito;Juntas Municipales de Distrito;http://datos.gob.es/kos/sector-publico/sector/sector-publico;juntas, distritos, Juntas municipales, www.madrid.es;2014-11-25T00:00:00.000000;2025-01-02T07:55:03.000000;;;application/rss+xml;https://datos.madrid.es/egob/catalogo/206688-0-juntas-distrito.geo
https://datos.madrid.es/egob/catalogo/206688-0-juntas-distrito;Juntas Municipales de Distrito;http://datos.gob.es/kos/sector-publico/sector/sector-publico;juntas, distritos, Juntas municipales, www.madrid.es;2014-11-25T00:00:00.000000;2025-01-02T07:55:03.000000;;;application/json;https://datos.madrid.es/egob/catalogo/206688-0-juntas-distrito.json
https://datos.madrid.es/egob/catalogo/206688-0-juntas-distrito;Juntas Municipales de Distrito;http://datos.gob.es/kos/sector-publico/sector/sector-publico;juntas, distritos, Juntas municipales, www.madrid.es;2014-11-25T00:00:00.000000;2025-01-02T07:55:03.000000;;;application/rdf+xml;https://datos.madrid.es/egob/catalogo/206688-0-juntas-distrito.rdf
https://datos.madrid.es/egob/catalogo/206688-0-juntas-distrito;Juntas Municipales de Distrito;http://datos.gob.es/kos/sector-publico/sector/sector-publico;juntas, distritos, Juntas municipales, www.madrid.es;2014-11-25T00:00:00.000000;2025-01-02T07:55:03.000000;;;application/xml;https://datos.madrid.es/egob/catalogo/206688-0-juntas-distrito.xml
https://datos.madrid.es/egob/catalogo/300550-0-limpieza-viaria;Limpieza de espacios públicos. Ámbito de competencia y niveles de limpieza establecidos;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;limpieza, mapas, viaria, geoportal;2022-02-07T00:00:00.000000;2022-02-07T00:00:00.000000;anual;Limpieza de espacios públicos. Ámbito de competencia y niveles de limpieza establecidos (WMS);text/xml;https://datos.madrid.es/egob/catalogo/300550-11592002-limpieza-viaria.wms
https://datos.madrid.es/egob/catalogo/300550-0-limpieza-viaria;Limpieza de espacios públicos. Ámbito de competencia y niveles de limpieza establecidos;http://datos.gob.es/kos/sector-publico/sector/medio-ambiente;limpieza, mapas, viaria, geoportal;2022-02-07T00:00:00.000000;2022-02-07T00:00:00.000000;anual;Limpieza de espacios públicos. Ámbito de competencia y niveles de limpieza establecidos (SHP);text/xml;https://datos.madrid.es/egob/catalogo/300550-11591998-limpieza-viaria.wms
https://datos.madrid.es/egob/catalogo/300619-0-lista-espera-apartamentosmayores;Lista de espera de apartamentos municipales para personas mayores;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;Lista de espera , apartamentos municipales, mayores;2023-05-25T08:54:36.000000;2024-12-26T23:00:25.000000;semanal;Listas de Espera de Apartamentos de Mayores;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300619-1-lista-espera-apartamentosmayores.xlsx
https://datos.madrid.es/egob/catalogo/300621-0-lista-espera-mayores-fisicos;Lista de espera de residencia municipal para personas mayores con deterioro físico;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;Lista de espera, residencia , mayores , deterioro físico;2023-05-25T08:54:58.000000;2024-12-26T23:00:55.000000;semanal;Listas de Espera de Residencias Municipales para Mayores con Deterioro Físico;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300621-1-lista-espera-mayores-fisicos.xlsx
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2024;text/csv;https://datos.madrid.es/egob/catalogo/300381-15-establecimientos-alimentarios.csv
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2024;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300381-16-establecimientos-alimentarios.xlsx
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2023;text/csv;https://datos.madrid.es/egob/catalogo/300381-13-establecimientos-alimentarios.csv
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2023;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300381-14-establecimientos-alimentarios.xlsx
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2022;text/csv;https://datos.madrid.es/egob/catalogo/300381-11-establecimientos-alimentarios.csv
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2022;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300381-12-establecimientos-alimentarios.xlsx
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2021;text/csv;https://datos.madrid.es/egob/catalogo/300381-9-establecimientos-alimentarios.csv
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2021;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300381-10-establecimientos-alimentarios.xlsx
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2020;text/csv;https://datos.madrid.es/egob/catalogo/300381-7-establecimientos-alimentarios.csv
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2020;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300381-8-establecimientos-alimentarios.xlsx
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2019;text/csv;https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios.csv
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2019;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300381-6-establecimientos-alimentarios.xlsx
https://datos.madrid.es/egob/catalogo/300381-0-establecimientos-alimentarios;Madrid Salud. Inspecciones para el control oficial de alimentos en establecimientos alimentarios;http://datos.gob.es/kos/sector-publico/sector/salud;establecimientos,alimentarios;2019-08-20T12:48:01.000000;2024-11-12T13:00:18.000000;;2018;text/csv;https://datos.madrid.es/egob/catalogo/300381-2-establecimientos-alimentarios.csv
